id,category,country,income,region,human_labels,ml_captions,ml_labels
5d4beefbcf0b3a0f3f35265c,drying-clothes,Nigeria,76.0,Africa,"cloth,dry,sunny,rural,poor,dress,danger,stick,wall,wood,fabric,laundry,drying,clothesline,textile,household item,draped fabric,wet clothes,outdoor drying,hanging fabric",a wooden fence,tie
5d4bef0fcf0b3a0f3f3528b6,drying-clothes,Nigeria,72.0,Africa,"house,dress,tree,plastic,ground,clothes,drying,plastic sheet,slanted surface,thatched roof,buckets,rural,outdoor,greener,resourceful,clothes drying,hut,tent,wood,trap",a pile of clothes is piled on a table,"bed,bench,skateboard,boat"
5d4bef28cf0b3a0f3f352b9a,drying-clothes,Nigeria,59.0,Africa,"dress,wood stick,banana tree,cross,ground,bamboo sticks,clothes,clothes hanging,trees,banana tree,clothesline,rural,laundry,wooden poles,bamboo,banana plants,greener,outdoor,natural,drying",a clothesline with clothes hanging on a clothesline,apple
5d4bef85cf0b3a0f3f35367e,drying-clothes,Mexico,1098.831667,The Americas,"dry,cloth,clip,pink,mop,towel,boomstick,wall,room,map,laundry,clothes,drying,rack,home,fabric,air,outdoor,cleaning,hanging",a cat is sitting in a trash bin,"handball,person"
5d4bef9dcf0b3a0f3f35383e,drying-clothes,Mexico,1950.0,The Americas,"washing machine,cloth,button,mirror,white background,washing machine,wall,clothes,switches,glass,washing,machine,easy,clothes,dry",a washing machine sitting next to a pile of clothes,"oven,person"
5d4befa4cf0b3a0f3f353906,drying-clothes,Mexico,1092.552629,The Americas,"water tank,clothes,stand,towers,plants,chirps,cloth,dry,sunlight,plant,bucket,sky,cloth,areas,red color,wall",a blue sky,"bottle,posted plant,bench,person"
5d4befaacf0b3a0f3f3539cc,drying-clothes,Mexico,6342.0,The Americas,"machine,switch,door,pin,floor,machine,switches,handle,room,indicators,house,wood,kitchen,good,nice",a white stove sitting on top of a stove,"kite,oven,sports ball"
5d4befd3cf0b3a0f3f353e8c,drying-clothes,Malawi,30.18442535,Africa,"blanket,laundry,tree,clothesline,blue,sky,cloudy,open space,sky,clothes,tree,rope,cloud,tree,clothing,wood,sunlight",a black and blue blanket,"kite,clock"
5d4befefcf0b3a0f3f35415c,drying-clothes,Malawi,51.88264617,Africa,"dirty cloth,soil building,wooden near the soil home,rope tide in wooden,tub is in near the home,house,clothes,soil,leaves,bucket,home,laundry drying,laundry line,clothing,traps,yard,dirt,ground",a woman standing outside of a house with a clothes hanging on a clothesline,umbrella
5d4bf001cf0b3a0f3f35437a,drying-clothes,Malawi,63.91344038,Africa,"mud house,drying clothes,blue tub,green background,trees,village life,plastic dish,cloth,wire,wall,soil,slipper,cloth,hanging,wall,bucket,sand",a blue and white towel hanging on a brick wall,"bowl,umbrella,boat"
5d4bf051cf0b3a0f3f354bc6,drying-clothes,Liberia,58.0,Africa,"exterior,dresses,clothesline,mud hut,rural,village,outdoor,house,clean,work,dress,wash,cloth,wall,mug,cup,rope",a laundry line outside a house in the village of a village in the outskirts of the outskirts of the city,"person,boat,surfboard"
5d4bf058cf0b3a0f3f354c44,drying-clothes,Liberia,87.0,Africa,"clothesline,hanging,garments,barrels,rural setting,everyday life,cloth,door,wood,wire,pipe,drying clothes,laundry,clothesline,wooden door,outdoor area,backyard,home,sunshine,routine,daylight",a clothes hanging on a clothesline outside a house,"bowl,person"
5d4bf05ccf0b3a0f3f354ca6,drying-clothes,Liberia,116.0,Africa,"clothes,rangers,wall,laundry,storage,interior,household,room,organization,bucket,outside view,storage,drying clothes,hanging,colourful item,sand flooring,steel door,clothes,tub,mug,clip,wheel,woman,cement sheet,rope",a woman standing in front of a shack with clothes hanging on a line,"bottle,person,bowl,frisbee,umbrella"
5d4bf118cf0b3a0f3f355f78,drying-clothes,Cote d'Ivoire,41.76707666,Africa,"t shirt,skirt,mug,water container,trees,cloth,door,roof,tree,wall,tropical,clothesline,laundry,shack,palm tree",a man is hanging a banner on a clothesline,cup
5d4bf13ccf0b3a0f3f35633a,drying-clothes,Indonesia,210.6664995,Asia,"clothes,laundry,rack,outdoors,drying,house,tree,cloth,soil,stand,laundry,clothes,drying,rack,fabric,outdoors,airflow,sunlight,cleaning,household",a clothesline with clothes hanging on a clothesline,"bowl,posted plant"
5d4bf142cf0b3a0f3f356406,drying-clothes,Indonesia,459.0,Asia,"house,wall,wood,chair,window,basket,wood,sand,shelter,grass,bowl,old house,house,hut,mud",a yard with a bunch of trash and a bunch of trash,"bottle,chair,scissors,handball"
5d4bf15ecf0b3a0f3f356672,drying-clothes,Indonesia,268.0,Asia,"clothes,drying,line,vehicle,chores,outdoors,laundry,dress,bike,t shirt,tree,house,part,sky,banana tree,glass,wall,clothes,hanging,motorcycle,trees,laundry,outdoors",a motor parked on a dirt road,"motorcycle,umbrella,handball,person"
5d4bf165cf0b3a0f3f35671a,drying-clothes,Indonesia,114.5201406,Asia,"house,home,hut,thatched roof,clothes,laundry,drying,chores,cloth,danger,dress,home,stick,wash,cloth,wet,water,house",clothes hanging on a clothesline outside a house,bowl
5d4bf180cf0b3a0f3f3569de,drying-clothes,India,465.5026805,Asia,"clothes hanging,fridge,kitchen,drying,home,house,laundry,chores,washing,cleaning,cloth,dry,tiles,screen,wall,laundry,clothesline,window,shelves,curtains,containers",a small room with a red refrigerator and a red refrigerator,"sink,umbrella,refrigerator"
5d4bf190cf0b3a0f3f356ba2,drying-clothes,India,724.0,Asia,"cloth,towel,tree,bedsheet,kurt,dress,tree,leaf,clip,rope,clothes drying,clothesline,pink garment,outdoor drying,yellow clothespins,foliage,balcony,terrace,patterns,brown garment",clothes hanging on a clothesline outside a house,posted plant
5d4bf1aecf0b3a0f3f356eb6,drying-clothes,Haiti,106.4341981,The Americas,"trap,clothesline,laundry,hanging,string,chores,cleaning,tent,outdoor,cloth,cover,green,towel,stick,cover,cloth,ugly,wire",a tent with a blue blanket hanging from the ceiling,"umbrella,posted plant,boat"
5d4bf1cacf0b3a0f3f3571ec,drying-clothes,Haiti,39.53616613,The Americas,"dry,cloth,tree,clouds,white,makeshift homes,corrugated metal,traps,drying clothes,rural,resilience,resourcefulness,adaptation,community,underdeveloped,tree,cloth,room,hose,makes",a tree growing out of a pile of clothes,person
5d4bf1e5cf0b3a0f3f3574e2,drying-clothes,Haiti,43.0,The Americas,"cloth,drying,outdoor,laundry,trees,nature,fresh air,clothesline,backyard,greener,fitted sheet,clothesline,outdoor,white,shrubs,cloth,roof,tree,plant,sand",a piece of paper is hanging on a tree,"umbrella,boat"
5d4bf1fecf0b3a0f3f3577e4,drying-clothes,Haiti,38.9741533,The Americas,"laundry,outdoor,drying,nature,cloth,rural,trees,cloth,tree,white,bend,sand,outdoor,tree,cloth,drying,space",a white cloth hanging from a tree,refrigerator
5d4bf21dcf0b3a0f3f357b86,drying-clothes,Haiti,50.7,The Americas,"shack,metal,teal,dirt,rambling,house,press,sky,wood,door,home,window,door,stones,sand",a shack with a laundry line hanging on the side,backpack
5d4bf22fcf0b3a0f3f357d86,drying-clothes,Egypt,1493.683201,Africa,"tiles,bright,outside,car,sand,car,rope,window,house,tree,car,wall,rope,window,tree",a white railing,car
5d4bf24ecf0b3a0f3f3580c4,drying-clothes,Colombia,143.0,The Americas,"dress,sink,rope,house,ground,cloth,shirt,messy,dry,house,backroom,end of room,rear,closing room,classroom,final room",a dirty laundry hanging on a clothesline,person
5d4bf275cf0b3a0f3f358464,drying-clothes,Colombia,144.688254,The Americas,"dress,wood stick,tree,cup,ground,clothesline,hanging,garments,metal structure,barrels,rural setting,red container,outdoor,everyday life,clothes,dress,hanging,drying,pipes",a bunch of clothes hanging on a clothesline,"tie,person,chair,cup,bench,dining table,posted plant"
5d4bf2afcf0b3a0f3f358b44,drying-clothes,China,132.4081255,Asia,"clothes,danger,table,plastic,wall,top,shirt,clothes,hanging,drying,washing,danger,laundry,rangers,washing clothes,dirty clothes,dry the clothes,pink shirt,black dress,wooden table",a black shirt hanging on a clothes rack,person
5d4bf2efcf0b3a0f3f3592fc,drying-clothes,Cambodia,1521.763416,Asia,"clothes,rope,window,tree,house,clothes,tree,sky,quilt,compound,clothes,dry,more,towel,tree",a bunch of clothes hanging on a clothesline,"bird,posted plant,person"
5d4bf301cf0b3a0f3f35951a,drying-clothes,Bolivia,254.0,The Americas,"clothes,clothesline,drying,outside,laundry,drying in the sun,shirts,pants,rundown,socks,clothes,hanging,house,drying,mud,clothes,sunlight,hands,stones,wire",a man is hanging out his clothes on a clothesline,person
5d4bf37ecf0b3a0f3f35a1f8,drying-clothes,Burkina Faso,53.64520422,Africa,"mud wall,dress,clothes,outdoor,nature,village,poverty area,cloth,danger,pot,lid,outdoor,pot,bowel,cloth,soil,mat",a blue and red blanket,"person,vase,bed,kite,bench"
5d4bf39ccf0b3a0f3f35a518,drying-clothes,Burkina Faso,52.95427615,Africa,"sand,bricks,dress,art,desert,abandoned,ruin,brick wall,cloth,arid,desert,soil,cloth,sunlight,water,steel",a blue blanket is laying on a rock,cake
5d4bf3b9cf0b3a0f3f35a826,drying-clothes,Burkina Faso,55.93351031,Africa,"cloth,wood,stick,tree,building,blanket,hay,leaves,branches,drying,shelter,cloth,tree,hanging,woods,daytime,buildings,soil,sky,fire purpose,sundry",a fence made of sticks,umbrella
5d4bf3d8cf0b3a0f3f35aa38,drying-clothes,Burkina Faso,95.05494965,Africa,"orange,wall,rustic,shadows,outdoors,house,dress,wash,dry,home,can relax in this place,can dry clothes,can play here,keep some things,relaxing place,built rooms",a red towel hanging on a clothesline,bowl
5d4bf3f7cf0b3a0f3f35adb0,drying-clothes,Bolivia,264.9009279,The Americas,"clotheslines,garments,building,radio,bucket,door,brick,steps,dirt,outdoor,hanging,clothes,plastic bucket,door,toys,cloth,hanging,water,dress,wet",a bunch of clothes hanging on a clothesline,"bed,cell phone"
5d4bf40dcf0b3a0f3f35afb0,drying-clothes,Mexico,897.0054426,The Americas,"clothesline,hangars,striped shirts,sprinkled shirt,polo shirts,clothes,hanging,rangers,striped,drying,laundry,indoors,shirts,colorful,line,clothesline,shirts,drying,colorful,rangers,clothespins,patterns,stripes,wall,household",a bunch of shirts hanging on a clothesline,umbrella
5d4bf42dcf0b3a0f3f35b2e2,drying-clothes,South Africa,148.0735319,Africa,"clothes,clip,soil,wire,roof,clothes,dry,fencing,link,blue,shirt,towel,rope,stick,clip",clothes hanging on a wire outside a house,person
5d4bf444cf0b3a0f3f35b57e,drying-clothes,Haiti,39.9,The Americas,"cloth,table,t shirt,shutter,tree,alleyway,corrugated metal,clothesline,broken chair,dirt ground,debris,traps,trees,informal settlement,makeshift structures,cloth,sheet,chair,tree,soil","a dirty laundry line in the outskirts of the city of moral,iraq",person
5d4bf46bcf0b3a0f3f35b9ca,drying-clothes,Burkina Faso,28.86121301,Africa,"house,wall,ground,door,clothes,mud brick houses,thatched roofs,rural village,african architecture,traditional dwelling,simple living,outdoor scene,dry climate,community life,cultural heritage,sand,house,cloth,hut,door",a woman is standing in front of a mud hut,"bowl,tie"
5d4bf489cf0b3a0f3f35bcba,drying-clothes,Colombia,122.723035,The Americas,"clothes,sticks,wires,grass,press,dress,rope,wood stick,tree,gross,shirt,part,danger,killer,stick",a bunch of clothes hanging on a clothesline,tie
5d4bf4a9cf0b3a0f3f35bfda,drying-clothes,Vietnam,2944.177918,Asia,"dress,flour,window,tap,toys,grade,clothes,yes,kids toys,water,laundry,clothes,drying,rack,fabric,home,outdoor,hanging,fresh,cleaning",a bunch of clothes hanging on a clothesline,"cake,suitcase,teddy bear,book"
5ec4f5503f62767d97a4731c,drying-clothes,France,14753.0,Europe,"hole,washing machine,switch,white machine,characters,washing machine,front loader,laundry appliance,detergent dispenser,washer drum,wash settings,laundry machine,washer,dryer,rise,scrub",a white washer sitting next to a dryer,"microwave,oven"
5ec4f5cff4a4fb7dc0387a3d,drying-clothes,Russia,2642.0,Europe,"cloth,screen,bright,fan,rope,clean,modern,spacious,minimalist,bright,copy,sleek,functional,elegant,inviting,screen window,cup,rope,cloth,pillow",a curtain hanging from a ceiling,"bowl,bird"
5ec4f744f0611d7ddd74049e,drying-clothes,Colombia,4162.0,The Americas,"dry,clothes,hang,tie,courtyard,clothes,danger,glass,door,shirts,top,drier,cloth,outdoor,small space,rustic,sunlight,wall,everyday life,laundry,lines",a bunch of clothes hanging on a wall,"tie,person"
5ec4f74df0611d7ddd7404ea,drying-clothes,Colombia,722.0,The Americas,"water bottle,hanging the clothes,baby clothes,old women,washing clothes,wash machine on the side,blueshirt,dirty clothes on the side,dry the clothes,laundry room,women,hanging,clothes,dress,dry,women,skirt,t shirt,towel,bathroom cleaner",a woman is holding a piece of paper,"bottle,clock,tie,person,umbrella"
5ec4f75ef0611d7ddd740572,drying-clothes,Colombia,722.0,The Americas,"woman,hanging clothes,chores,laundry,cleaning,washing,towel falling,clothesline,woman reaching,actions hot,older latina,clothesline,drying,laundry,rangers,outdoor,facet,hose,sleeveless top,geometric pattern,pink shoe",a woman is working on a piece of fabric,"book,person"
5ec4f7f1f0611d7ddd740a85,drying-clothes,Nepal,96.0,Asia,"tree,dress,house,grass,sand,cloth,wood stick,plant,house,tree,stick,sheet,plant,cloth,rope",a small garden with clothes hanging out to dry,"person,bench,bird,giraffe,posted plant"
5ec4f806f0611d7ddd740b43,drying-clothes,Nepal,136.0,Asia,"chairs,dress,stages,rack,camping,dry,wood,cloth,chair,net,clothes,chair,refer,screen,hand kami",a wooden fence with clothes hanging on it,"cake,chair"
5ec4f88cf0611d7ddd740fb6,drying-clothes,Guatemala,270.0,The Americas,"exterior,outdoor,cloth lines,house appliances,open place,containers,messy,drum,open place,spacious,rope,table,rope,sheet,drum,chair,cloth,box,mop,stand,furniture",a room with a brick floor and a white roof,"dont,couch,boat,bed,dining table"
5ec4f890f0611d7ddd740fda,drying-clothes,Sweden,3057.0,Europe,"washing meine,switch,wall,tables,room,washer,old,white,tile wall,ding,dress,machine,white,wash,nice",a white washer sitting in a room,"microwave,laptop,oven"
5ec4f907f0611d7ddd7413da,drying-clothes,Spain,4553.0,Europe,"dress,table,washing machine,clip,chair,door,soda,rack,clothes,drying,laundry,wire,washing,washing dress,trying in the dress,the metal,householders dress",a rack with clothes hanging on it,"bicycle,chair,person"
5ec4f98df0611d7ddd74184e,drying-clothes,Cameroon,391.0,Africa,"laundry,clothesline,drying,garments,fabric,outdoors,washing,breeze,pegs,household,towel,toilet,bucket,water,red,map,mug,jug,tails,wall",a bathroom with a tub and a bucket,"sink,person,cup,bowl,toilet,umbrella"
5ec4f9d5f0611d7ddd741ac2,drying-clothes,Ethiopia,604.0,Africa,"dress,stand,chairs,waste ages,total,wood,can,part,shirt,wall,dresses,can,cement bags,wire,rope,wood,stick,field,house backside,greenleaf",a clothesline outside a house with a bag of clothes hanging on a clothesline,"vase,tie,suitcase"
5ec4f9def0611d7ddd741b11,drying-clothes,Ethiopia,719.0,Africa,"part,shorts,blue,green,grass,part,genus,grasses,dress,stand,wood,cloth,press,blue color,green color",two denim shorts hanging on a clothesline,"bottle,person"
5ec4f9ecf0611d7ddd741b8a,drying-clothes,Ethiopia,306.0,Africa,"cloth,root,tree,stick,towel,dry,cloth,plant,sunlight,grass,drying clothes,banana trees,rope,farm field,simple living,green grass",a bunch of bananas,"elephant,bench,person"
5ec4fa65f0611d7ddd741f58,drying-clothes,Czech Republic,2900.0,Europe,"clothesline,laundry,apparel,indoor,room,drying,wall,laundry,drying rack,clothes,indoors,balcony,window,electrical cords,apartment,daylight,home,laundry,drying,clothes,indoors,balcony,window,electrical,apartment,daylight,home",a clothes rack with clothes hanging on it,"bed,tie,couch"
5ec4fa6ff0611d7ddd741f9e,drying-clothes,Czech Republic,5237.0,Europe,"wasting machine,bathroom,topload,washbasin,cleaning mop,laundry,washing machine,dryer,appliances,laundry room,tiles,sink,plumbing,mop,floor,washing machine,cloth dryer,sink,mop,pipeline",a white washer and a white dryer in a bathroom,"sink,microwave"
5ec4fa8bf0611d7ddd742091,drying-clothes,Brazil,284.0,The Americas,"green wall,backpack,drying clothes,black fan,television set,bags,tv,living,room,dress,bag,television,clothes,fan,rope,pillow,bedsheet",a woman standing in a room with clothes hanging on a line,"sink,bottle,backpack,suitcase,person,cup,tv"
5ec4fac8f0611d7ddd74229c,drying-clothes,Russia,1385.0,Europe,"clothes,piano,table,book,firebox,clothes,radiator,drying rack,laundry,piano,clothes,dry,easy,rack,washed",a rack of clothes,"bed,horse,book,toothbrush"
5ec4facdf0611d7ddd7422c2,drying-clothes,Ghana,375.0,Africa,"clothesline,laundry,courtyard,house,concrete,footwear,wall,door,roof,shadows,clothesline,drying,buildings,sandals,concrete pillar,cat,corrugated roofs,decorative railing,basket,white towel,cloth,pillar,roof,door,towel",a woman in a brown dress and a white scarf,"umbrella,dog"
5ec4fb2cf0611d7ddd7425dd,drying-clothes,Colombia,1963.0,The Americas,"laundry,clothes,drying,dryline,towers,drying clothes,clothesline,laundry,room,television,miscellaneous items,hanging rack,wall monitor,indoor,organized space,danger,rope,clothes,towel,shirt,light",a messy room with clothes hanging on a clothes rack,"sink,bottle,motorcycle,backpack,refrigerator"
5ec4fb30f0611d7ddd742604,drying-clothes,Colombia,824.0,The Americas,"garage,clothesline,hanging,clothing,rangers,metal grid,ceiling,hanging clothes,white t shirt,yellow cloth,towel,danger,indoor drying,whitewall,practical solution,t shirt,roof,white,wall,light",clothes hanging on a rack in a room,"umbrella,person"
5ec4fba9f0611d7ddd7429fe,drying-clothes,Colombia,3407.0,The Americas,"clothes,person,balcony,drying rack,trees,women,dress,danger,balcony,tree,drying rack,trees,balcony,clothes,person",a woman is looking at clothes hanging on a rack,"handball,person,bicycle,car,umbrella"
5ec4fbf2f0611d7ddd742c65,drying-clothes,France,875.0,Europe,"clothesline,garments,drying,indoors,textiles,clothespins,striped shirt,towers,socks,sweater,socks,hanging,drying,clothes,wool,clothesline,laundry,drying,clothing,clothespins,indoor,household,textiles,striped shirt,socks",a bunch of towers hanging on a clothesline,"spoon,parking meter,vase,teddy bear,bed"
5ec4fc1ff0611d7ddd742dd7,drying-clothes,Serbia,3728.0,Europe,"dress,hanging,clothes,rack,drying,cloth,drying,stand,clipped,ladder,storeroom,dress,woods,floor,clip,door",a room with a bunch of clothes and a trash bin,"bed,carrot,suitcase,book"
5ec4fc53f0611d7ddd742f82,drying-clothes,France,803.0,Europe,"hat,man,plants,clip,basket,drying rack,clothespins,indoor drying,wicket baskets,decorative figure,hat,window light,stove,posted plant,barrel,cloth,clip,dryer,statue,clean",a bed with a metal frame and a bunch of paper birds,"clock,posted plant,person"
5ed419e3685870480419a205,drying-clothes,France,7110.0,Europe,"washing machine,laundry,electrolux,front loading,control panel,door,appliance,steam system,white,household,machine,white,dryer,tiles,button,washing,machine,front load,white,clothes",a white washing machine sitting in a room,"microwave,refrigerator"
5ee63a8112a0221cba89f31d,drying-clothes,France,1036.0,Europe,"clothes,dry,cloth stand,backyard,wet,start,part,tree,land,window,fireplace,living room,television,couch,dog bed,coffee table,tiled floor,radiator",a rack of clothes,"umbrella,posted plant,boat"
5eed1dd012a022179f8c750c,drying-clothes,France,2118.0,Europe,"drying rack,clothes,laundry,indoors,bedroom,windows,clothespins,redshirt,pink bedsheet,home setting,laundry rack,clothes drying,white walls,balcony doors,lots of windows,clothes,laundry,drying rack,window,dressed",a clothes rack with clothes hanging on it,"bottle,backpack,tie,person,toothbrush,bed,umbrella"
5f1dd9223092dc1ea31bfb91,drying-clothes,Ethiopia,844.0,Africa,"laundry,drying,dryline,outside,air dry,clothesline,apparel,laundry,drying,cleaning,chores,home,interior,cloth,hanging,sunshine,wet,drying",clothes hanging on a clothesline outside a house,"chair,umbrella,couch"
5f33f9a2f99db417e5af2c27,drying-clothes,Spain,1196.0,Europe,"shirt,wire,clip,wall,grill,dress,clips,yellow wall,backside tree,dress hanging,orange,tree,dress,gate,clube",a blueshirt hanging on a clothesline,"orange,traffic light,posted plant,book"
5f39828234408b5a632b4627,drying-clothes,Spain,936.0,Europe,"hooded sweatshirt,rod,wall,tile,clothespins,drying,shirt,wall,clip,tile,room,danger,shirt,clips,plant,wall,thread",a pink shirt hanging on a clothesline,"vase,posted plant"
5f3ee97d6d3d58d236b02fe8,drying-clothes,Spain,1147.0,Europe,"drying rack,rugs,running shoes,posted plants,tile floor,dress,flower,tree,flour,cloth,clothes,danger,wall,flowerpot,floor",a clothes rack with a towel hanging on it,"chair,umbrella,posted plant"
5f4a93c1c3fe4f78f8c0a86d,drying-clothes,Spain,800.0,Europe,"clothesline,drying,washing,laundry,tub,apparel,household chores,room,cleaning,cloth,stand,cascade,wall,mirror,clothes,bowl,stand,color,dress",a laundry basket with clothes hanging on it,"sink,person,chair,boat,kite,surfboard"
5f4faa200ed38d0dca62c19c,drying-clothes,Colombia,1699.0,The Americas,"dress,white,colour,nice,good,clothes,this,stand,house,lights,shrine,top,roof,window,stand",a room with clothes hanging on the wall,person
5f80bec8c07af85ef4bedd94,drying-clothes,Colombia,1051.0,The Americas,"dress,danger,wall,window,room,lights,clothes,tshirts,door,stand,stand,cloth,tile,window,roof",clothes hanging on a rack in a hallway,"kite,suitcase,person"
5fd027ac1f89a90d2a769226,drying-clothes,Brazil,368.0,The Americas,"clothesline,hanging laundry,grass patch,white bucket,brick blocks,stairs,wall,backyard,concrete path,drying area,t shirt,cloth,bucket,grass,rope,cloth,bucket,step,room,leaf",a dirty yard with clothes hanging on a line,"cup,dining table,person"
5fd02c58a8444d0db97b425b,drying-clothes,Colombia,1392.0,The Americas,"dry,swing,cloth,chair,bowl,hemlock,laundry,chair,wooden,bucket,relaxation,indoor,clothesline,colorful,rustic,chair,dress,door,swing,type",a ham hamhamhamhamhamhamhamham hamhamhamhamhamhamhamham ham ham ham,"bowl,chair,boat"
5fd02cc5a8444d0db97b4570,drying-clothes,Colombia,654.0,The Americas,"soccer jersey,laundry,shoes,pants,line dry,washer,number,twenty five,shoe,wall,messy,hall,t shirt,no25,hanging,drying clothes",a man is standing in a room with a shirt on,"bottle,person,refrigerator,toilet,surfboard"
5fd03c0df2d9500e4358f82e,drying-clothes,Kenya,82.0,Africa,"person,tree,plant,grass,land,tree,man,banana tree,cloth,morning,man,stand,outside,dress,dry",a man is standing in the grass with a banana tree,"frisbee,person"
5fd04806f2d9500e43594478,drying-clothes,South Africa,751.0,Africa,"woman,dress,mountain,tree,house,human,women,clothes,cloth line,nature,mountains,lady,women,clothes,drying,sunshine",a woman in a blue dress,"sports ball,person"
5fd048b3f2d9500e4359482b,drying-clothes,Spain,2838.0,Europe,"fresh,house,ground,door,wire,cloth,door,tiles,house,wire,dress,drying,rack,clothes,laundry,hanging,fabric,textile,wardrobe,garment",a white clothes drying rack with clothes hanging on it,"bottle,boat"
5fd048fdf2d9500e43594a5f,drying-clothes,Spain,4256.0,Europe,"t shirt,inner wear,cloth hanging on a rope,pmc pipe,roof,clothes,dry,clean,washed,danger,dress,inner,danger,pipes,room",clothes hang from a ceiling in a bedroom in the home of a family in the bronx borough borough borough borough borough borough borough borough borough borough borough,"sink,tie,refrigerator,hair drier,umbrella"
5fd04947f2d9500e43594caf,drying-clothes,Spain,3195.0,Europe,"dryer,control panel,settings,dial,spanish labels,age lava therm,programs,door,sticker,appliance,washer,dryer,laundry,appliance,old,washing,machine,clothes,white,bricks",a white dryer and a white dryer,"microwave,laptop,oven,refrigerator"
5fd04990f2d9500e43594ed9,drying-clothes,Spain,4253.0,Europe,"plant,house,flower,fresh,clip,laundry,clothes,rack,outdoor,drying,danger,clothes,antenna,danger clip,wall",a clothes rack with clothes hanging on it,"scissors,chair,posted plant"
5fd04a95f2d9500e43595422,drying-clothes,Sweden,1740.0,Europe,"dress,bio,room,flour,table,zero,dress,danger,switch,table,dryer,automatic dryer,electric,winner,healthy house",a blue locker with a blueshirt hanging on it,"bed,oven,refrigerator"
5fd04af4f2d9500e43595688,drying-clothes,Switzerland,2602.0,Europe,"washing,machine,clothes,drying,keep,machine,cloth,floor,cable,wires,machine,washing,clothes,dry,fast",a white refrigerator sitting next to a white refrigerator,"bottle,refrigerator"
5fd04c8af2d9500e435960cc,drying-clothes,Turkey,3295.0,Europe,"washing machine,tailed,door,dress,chair,women,machine,hand,hair,black,door,machine,stand,dress,women",a woman is putting a toilet in a bathroom,"sink,toilet,refrigerator,person"
5fd229ea955d2f758665c518,drying-clothes,Spain,7639.0,Europe,"cloth hanger,dress,room,tiles,sofa,rack,cloth danger,t shirt,curtain,towel,bedsheet,drying rack,laundry,towers,sheets,clothing,colors,metal bars,tiled floor,indoor,laundry drying",a white and blue laundry line,bed
6057bb7aa1ce963bf4cfb2b9,drying-clothes,Denmark,5343.0,Europe,"clothesline,drying,washing,laundry,chores,cleaning,cloth,stand,clip,show,wall,cloth,clip,due,dryer,mat",a rack of clothes,"suitcase,person,chair,cup,scissors"
618050dbee71cb29bc3a732c,drying-clothes,Colombia,971.0,The Americas,"t shirt,wall,cloth,tiles,clip,cloth,roof,stand,bucket,lowers,t shirt,lamp,bucket,table,screen",a room with a lot of clothes hanging on the ceiling,"bed,bottle,chair,umbrella"
61917d6adbdf0a50b621da72,drying-clothes,Colombia,2834.0,The Americas,"bathing cloth,mop,washing machine,shirt danger,toothbrush,clothes,apparel,hanging,drying,laundry,bathroom,mop,sink,washing,chores,storage,janitor closet,sink,mop,broom,danger,clothing",a bathroom with a sink and a shower,"sink,bottle,toothbrush"
619e53c4bca82276234b18d2,drying-clothes,Colombia,750.0,The Americas,"women,clothes,drying,room,hanging,women,clothes,drying,room,cycle,housewife,home,dress,cycle,drying clothes",a woman is putting a bag of food into a box,"handball,person,bicycle,chair,tv,dining table"
61c24d87fe356b47cc942a5a,drying-clothes,Kenya,95.0,Africa,"clothesline,drying,laundry,trees,outdoors,chores,leaves,cleaning,washing,tree,sky,cloth,soil,press,clip,cloth,dryer,leaves,tree,plants,sky,cloud,blue,bright",a bunch of clothes hanging on a line,banana
61d601c03b935c86a03adf2e,drying-clothes,Kenya,74.0,Africa,"tree,road,grass,dress,clothes,sky,cloud,clothing,drying,outdoors,bushes,grass,rural,dirt path,trees,sky,laundry,grassland,clothesline,bushes,outdoors,pathway,sky,rural,drying,trees",a group of people are picking flowers in a field,"cow,person"
6264a7939a01587609945197,drying-clothes,Colombia,232.0,The Americas,"washing machine,cloth,dryer,switch,liquid,tab,cloth,danger,washing,machine,liquids,machine,washing,cloth,dry,danger",a laundry room with a washing machine and clothes hanging on the wall,"bottle,umbrella,oven,toothbrush"
6297c3762cd50d183586c517,drying-clothes,Kenya,158.0,Africa,"clothes,dry,hang,rope,room,dirty,rush,disorganized,tie,culture,dresses,wall,stones,rope,floor",a bunch of clothes hanging on a clothesline,"bed,handball"
629f803f2a114e6ce00a44e9,drying-clothes,Kenya,645.0,Africa,"dress,outdoor,danger,bedsheet,clips,old house,dress,windows,tree,plastic tub,clothes tine,drying,outdoors,clothes,line,hanging,socks",a bunch of clothes hanging on a line,"handball,person,bowl,tv,bird,posted plant"
62a2609b9280e313ddf7ddb9,drying-clothes,Kenya,179.0,Africa,"water,kills,soil,tree,class,leaf,agri land,grasses,cloth,plants,soil,outdoor,cloth,white,drying,grass field",a piece of cloth is laying in the grass,bird
62a645db9280e3179af99e8c,drying-clothes,Kenya,198.0,Africa,"greener,drying clothes,cloudy sky,peaceful environment,simple living,rope,trees,dress,rope,building,clip,sky,tree,cloud,cloth,soil",a tree is growing in the yard,boat
6509b2e407478461a687f1a2,drying-clothes,Kenya,62.0,Africa,"clothes,laundry,drying,trees,hay,scaffolding,fence,clothesline,clothing,wooden sticks,arid environment,outdoor drying,corrugated metal,vegetation,rustic,branches,handmade structure,outside,clothes,dry,sun,shine",clothes hanging on a fence in a rural area,person
